lep_pt	AK8_pt	AK4_pt	M_sd	genWeights	sumWeight	N_exp
452.2481	599.0	84.125	196.5	8.513033	4748101.0	1213296
78.79209	425.0	76.5625	133.75	8.513033	4748101.0	1213296
334.98853	352.75	59.21875	77.8125	8.513033	4748101.0	1213296
219.6258	502.25	81.9375	165.125	-8.513033	4748101.0	1213296
265.13083	340.75	56.5625	153.875	8.513033	4748101.0	1213296
109.96824	190.5	87.3125	-1.0	-8.513033	4748101.0	1213296
286.68585	391.25	71.25	143.875	-8.513033	4748101.0	1213296
49.256386	475.25	67.75	14.1015625	8.513033	4748101.0	1213296
366.94705	416.75	103.8125	182.75	8.513033	4748101.0	1213296
163.69466	283.5	127.5625	133.625	8.513033	4748101.0	1213296
398.42328	367.0	87.3125	132.875	8.513033	4748101.0	1213296
181.25388	198.625	69.4375	76.5625	-8.513033	4748101.0	1213296
