AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
38.46875	189.0	130.53125	0.00022375584	0.99072266	0.22254489017684875	17623.23	256276.42	True
34.8125	637.5	99.5625	0.24719238	0.46728516	0.6971859852162368	17623.23	256276.42	True
68.75	192.875	166.0625	0.38964844	0.9995117	1.2227222400306772	17623.23	256276.42	True
47.15625	535.0	156.21875	0.016860962	0.9165039	4.974104504044178	17623.23	256276.42	True
40.3125	260.5	40.3125	0.0017776489	0.3269043	1.7785842279854478	17623.23	256276.42	True
65.0	201.25	65.0	0.10308838	0.07086182	4.704001450240014	17623.23	256276.42	True
66.5625	178.0	220.75	7.2130933e-07	0.2849121	1.8596823234870072	-17623.23	256276.42	True
27.390625	181.125	73.421875	0.007873535	0.052124023	0.11775913269478622	17623.23	256276.42	True
73.25	196.75	73.25	0.25170898	0.2529297	2.9534834518859583	17623.23	256276.42	True
62.96875	204.5	62.96875	0.9272461	0.9638672	4.848409224496152	17623.23	256276.42	True
29.515625	180.625	138.25	0.00047039986	0.9980469	4.264085292432924	17623.23	256276.42	True
80.0625	209.5	80.0625	0.14001465	0.9790039	6.707405094970412	17623.23	256276.42	True
48.90625	222.75	48.90625	0.20935059	0.99853516	5.207282715964396	17623.23	256276.42	True
30.4375	192.0	104.625	4.2706728e-05	0.56396484	0.49137113529998544	17623.23	256276.42	True
116.625	171.875	116.625	0.0063209534	0.22192383	0.8647689210573901	-17623.23	256276.42	True
58.40625	207.125	136.21875	2.5797635e-06	0.10510254	1.9436593901771317	17623.23	256276.42	True
57.4375	170.375	143.9375	0.0010538101	0.93652344	2.370818170864311	-17623.23	256276.42	True
77.5	232.375	191.5625	0.23291016	0.9995117	3.0173308565894814	17623.23	256276.42	True
60.375	264.0	60.375	0.50390625	0.9511719	1.6686078975997276	17623.23	256276.42	True
146.75	299.0	146.75	0.07727051	0.45922852	1.3281915176202403	-17623.23	256276.42	True
39.96875	208.5	39.96875	0.06689453	0.14819336	0.49433738701745256	17623.23	256276.42	True
30.75	212.25	30.75	0.03414917	0.82470703	5.200999541928212	-17623.23	256276.42	True
49.03125	184.5	49.03125	0.18554688	0.89453125	3.293398733649468	17623.23	256276.42	True
35.8125	300.5	140.25	0.11340332	0.24694824	2.9687970339634404	-17623.23	256276.42	True
25.375	361.5	187.375	0.00020062923	0.18798828	5.345989718884113	17623.23	256276.42	True
32.03125	725.5	32.03125	0.99902344	0.26635742	2.686375031688769	17623.23	256276.42	True
26.53125	178.375	59.0625	0.026260376	0.9995117	2.4435978041213957	17623.23	256276.42	True
41.34375	257.0	41.34375	0.99902344	0.12902832	5.348720129708212	17623.23	256276.42	True
46.125	187.75	46.125	0.00013375282	0.9892578	3.610452111010787	17623.23	256276.42	True
62.59375	188.375	151.78125	0.02017212	0.2512207	0.7408478069426394	17623.23	256276.42	True
78.375	189.0	251.0	0.0009226799	0.07220459	0.8280614316861516	-17623.23	256276.42	True
68.875	437.75	68.875	0.5083008	0.7348633	0.2176858503108008	17623.23	256276.42	True
87.8125	357.0	87.8125	0.1661377	0.87402344	1.488003804021119	-17623.23	256276.42	True
52.09375	216.0	52.09375	0.061553955	0.99902344	7.934999887504972	17623.23	256276.42	True
105.25	198.0	105.25	1.0477379e-06	0.9794922	3.754389063997877	17623.23	256276.42	True
36.5625	283.0	36.5625	0.5600586	0.9760742	1.2013992211221733	17623.23	256276.42	True
34.96875	197.25	34.96875	2.400577e-05	0.1348877	0.30265017903424507	17623.23	256276.42	True
25.328125	462.5	25.328125	0.012390137	0.60498047	0.8032642616365422	17623.23	256276.42	True
44.59375	177.75	96.40625	0.0032730103	0.08886719	2.8480608837842	-17623.23	256276.42	True
43.0	197.625	43.0	0.045013428	0.9824219	2.9131064100875648	-17623.23	256276.42	True
84.9375	216.0	84.9375	0.02015686	0.9868164	1.5314032463474945	17623.23	256276.42	True
27.625	278.25	155.4375	0.038360596	0.98779297	2.338426314377756	-17623.23	256276.42	True
78.0625	209.25	78.0625	0.074035645	0.9951172	0.676735895153783	17623.23	256276.42	True
31.90625	178.125	85.25	1.284061e-07	0.95410156	0.37538969700096914	17623.23	256276.42	True
50.3125	193.375	50.3125	0.5258789	0.44506836	1.580790025496512	-17623.23	256276.42	True
25.1875	258.5	25.1875	0.00013375282	0.16015625	0.38076831392194777	17623.23	256276.42	True
27.34375	249.625	66.625	0.12036133	0.98876953	4.386042847003296	17623.23	256276.42	True
32.375	207.0	32.375	0.028335571	0.4597168	0.8157459969468306	17623.23	256276.42	True
110.5	211.125	247.25	0.0002746582	0.8808594	0.16203848103504015	17623.23	256276.42	True
42.84375	177.5	88.34375	0.4309082	0.11029053	1.442196984446099	-17623.23	256276.42	True
47.25	310.25	124.1875	0.0013771057	0.8354492	0.4614902371175873	17623.23	256276.42	True
29.5	180.125	151.375	0.03024292	0.9995117	1.353211485498889	17623.23	256276.42	True
31.484375	284.5	117.234375	0.99902344	0.17041016	2.048268745462039	17623.23	256276.42	True
34.75	240.625	309.0625	0.0020561218	0.28393555	3.831172795510213	17623.23	256276.42	True
66.625	176.25	66.625	0.27734375	0.48291016	0.22027792343008912	17623.23	256276.42	True
38.8125	261.0	38.8125	0.00029492378	0.3918457	0.7176140330366536	17623.23	256276.42	True
80.3125	793.5	80.3125	0.00053215027	0.9550781	2.32873725364648	17623.23	256276.42	True
51.46875	184.125	51.46875	0.0012741089	0.24316406	1.1425233427370358	17623.23	256276.42	True
35.28125	203.375	85.0625	0.00365448	0.859375	6.168750066873855	-17623.23	256276.42	True
27.15625	192.375	156.60938	0.015899658	0.072509766	4.160345973565185	17623.23	256276.42	True
36.125	314.25	36.125	0.2052002	0.07159424	8.207460815560268	17623.23	256276.42	True
40.3125	253.0	133.09375	0.032196045	0.3947754	6.718340680407309	17623.23	256276.42	True
32.3125	189.75	78.75	0.0019779205	0.8125	2.3915309134348774	17623.23	256276.42	True
46.53125	282.5	104.28125	0.1743164	0.9995117	0.24300042802262567	-17623.23	256276.42	True
49.71875	170.375	49.71875	0.0046806335	0.08154297	3.8217183494745655	17623.23	256276.42	True
41.5625	331.0	91.59375	0.0028038025	0.88916016	2.172881237573577	17623.23	256276.42	True
33.03125	262.0	33.03125	0.0043182373	0.99902344	1.1617440242886374	17623.23	256276.42	True
96.75	238.5	96.75	0.111206055	0.9995117	1.2903659285853166	-17623.23	256276.42	True
25.75	254.625	147.90625	0.9589844	0.7993164	0.04068880757213833	17623.23	256276.42	True
42.84375	179.0	88.625	1.4640391e-06	0.7158203	0.3881423508505435	17623.23	256276.42	True
111.875	214.375	111.875	0.62060547	0.06939697	0.6626827776007929	-17623.23	256276.42	True
98.4375	249.375	204.5625	0.5488281	0.53515625	1.7871074955525614	17623.23	256276.42	True
56.3125	179.0	56.3125	0.01675415	0.921875	0.22000276443412758	17623.23	256276.42	True
27.453125	194.625	27.453125	0.001247406	0.63183594	0.5206259665450119	-17623.23	256276.42	True
126.0	175.125	126.0	0.1227417	0.99121094	4.357485247934505	17623.23	256276.42	True
33.6875	294.5	33.6875	0.00023972988	0.061279297	6.986403491848705	17623.23	256276.42	True
